
164	25	0.027811976	0.005562395		17	0.018915511	0.004587685		-0.008896465
165	23	0.025587018	0.005335262		17	0.018915511	0.004587685		-0.006671507
166	30	0.033374371	0.006093299		32	0.035605667	0.006294252		0.002231296
167	20	0.022249581	0.004975158		22	0.024478896	0.005218918		0.002229315
168	30	0.033374371	0.006093299		17	0.018915511	0.004587685		-0.014458861
169	14	0.015574707	0.004162515		22	0.024478896	0.005218918		0.00890419
170	29	0.032261892	0.005990883		17	0.018915511	0.004587685		-0.013346382
171	25	0.027811976	0.005562395		14	0.015577479	0.004163256		-0.012234497
172	25	0.027811976	0.005562395		13	0.014464802	0.004011814		-0.013347174
173	29	0.032261892	0.005990883		20	0.022253542	0.004976043		-0.01000835
174	18	0.020024623	0.004719849		16	0.017802834	0.004450708		-0.002221789
175	24	0.026699497	0.005450012		14	0.015577479	0.004163256		-0.011122018
176	13	0.014462228	0.0040111		20	0.022253542	0.004976043		0.007791314
177	23	0.025587018	0.005335262		14	0.015577479	0.004163256		-0.010009539
178	25	0.027811976	0.005562395		23	0.025591573	0.005336212		-0.002220403
179	23	0.025587018	0.005335262		18	0.020028188	0.004720689		-0.00555883
180	23	0.025587018	0.005335262		14	0.015577479	0.004163256		-0.010009539
181	21	0.02336206	0.005098019		21	0.023366219	0.005098927		4.15911E-06
182	12	0.013349749	0.00385374		18	0.020028188	0.004720689		0.006678439
183	29	0.032261892	0.005990883		13	0.014464802	0.004011814		-0.01779709
184	13	0.014462228	0.0040111		19	0.021140865	0.004850047		0.006678637
185	14	0.015574707	0.004162515		9	0.010014094	0.003338031		-0.005560613
186	20	0.022249581	0.004975158		19	0.021140865	0.004850047		-0.001108716
187	21	0.02336206	0.005098019		18	0.020028188	0.004720689		-0.003333872
188	13	0.014462228	0.0040111		18	0.020028188	0.004720689		0.00556596
189	15	0.016687186	0.004308613		17	0.018915511	0.004587685		0.002228325
190	26	0.028924455	0.005672552		15	0.016690157	0.00430938		-0.012234299
191	21	0.02336206	0.005098019		10	0.011126771	0.003518594		-0.012235289
192	22	0.024474539	0.005217989		18	0.020028188	0.004720689		-0.004446351
193	18	0.020024623	0.004719849		22	0.024478896	0.005218918		0.004454273
194	20	0.022249581	0.004975158		12	0.013352125	0.003854427		-0.008897456
195	21	0.02336206	0.005098019		9	0.010014094	0.003338031		-0.013347966
196	19	0.021137102	0.004849184		26	0.028929605	0.005673562		0.007792503
197	20	0.022249581	0.004975158		19	0.021140865	0.004850047		-0.001108716
198	13	0.014462228	0.0040111		11	0.012239448	0.003690332		-0.00222278
199	13	0.014462228	0.0040111		21	0.023366219	0.005098927		0.008903991
200	14	0.015574707	0.004162515		17	0.018915511	0.004587685		0.003340804
201	17	0.018912144	0.004586869		19	0.021140865	0.004850047		0.002228721
202	11	0.01223727	0.003689676		14	0.015577479	0.004163256		0.00334021
203	20	0.022249581	0.004975158		13	0.014464802	0.004011814		-0.007784779
204	15	0.016687186	0.004308613		12	0.013352125	0.003854427		-0.003335061
205	17	0.018912144	0.004586869		22	0.024478896	0.005218918		0.005566752
206	23	0.025587018	0.005335262		28	0.031154959	0.005887734		0.005567941
207	16	0.017799665	0.004449916		24	0.02670425	0.005450982		0.008904586
208	11	0.01223727	0.003689676		23	0.025591573	0.005336212		0.013354304
209	9	0.010012311	0.003337437		25	0.027816928	0.005563386		0.017804616
210	14	0.015574707	0.004162515		26	0.028929605	0.005673562		0.013354898
211	12	0.013349749	0.00385374		24	0.02670425	0.005450982		0.013354502
212	15	0.016687186	0.004308613		23	0.025591573	0.005336212		0.008904388
213	16	0.017799665	0.004449916		21	0.023366219	0.005098927		0.005566554
214	16	0.017799665	0.004449916		22	0.024478896	0.005218918		0.006679231
215	12	0.013349749	0.00385374		20	0.022253542	0.004976043		0.008903793
216	16	0.017799665	0.004449916		16	0.017802834	0.004450708		3.16884E-06
217	15	0.016687186	0.004308613		20	0.022253542	0.004976043		0.005566356
218	17	0.018912144	0.004586869		17	0.018915511	0.004587685		3.3669E-06
219	8	0.008899832	0.003146566		19	0.021140865	0.004850047		0.012241033
220	12	0.013349749	0.00385374		31	0.03449299	0.006195124		0.021143242
221	10	0.01112479	0.003517968		25	0.027816928	0.005563386		0.016692137
222	9	0.010012311	0.003337437		17	0.018915511	0.004587685		0.008903199
223	8	0.008899832	0.003146566		21	0.023366219	0.005098927		0.014466387
224	13	0.014462228	0.0040111		23	0.025591573	0.005336212		0.011129346
225	13	0.014462228	0.0040111		24	0.02670425	0.005450982		0.012242023
226	12	0.013349749	0.00385374		36	0.040056376	0.006676063		0.026706627
227	15	0.016687186	0.004308613		25	0.027816928	0.005563386		0.011129742
228	10	0.01112479	0.003517968		20	0.022253542	0.004976043		0.011128752
229	13	0.014462228	0.0040111		21	0.023366219	0.005098927		0.008903991
230	11	0.01223727	0.003689676		27	0.030042282	0.00578164		0.017805012
231	10	0.01112479	0.003517968		30	0.033380313	0.006094383		0.022255523
